Item,AIM Store Cnt,Instock Store Cnt,Store In Stock %,DC BOH Turn,DC BOO Turn,Store BOH,TIL,Need for TIL
973866,646,612,0.947,2850,0,5352,2128,84
973866,307,292,0.95,908,0,908,717,67
973866,476,463,0.973,1291,0,2100,1182,99
973866,503,482,0.958,449,144,1381,1101,130
973866,442,431,0.975,182,288,1247,950,94
973866,336,316,0.941,891,0,2126,884,48
973866,609,586,0.962,2939,0,1740,1742,176
973866,408,395,0.968,1371,0,2769,1175,45
999532,400,399,0.998,892,432,1344,999,30
999532,392,388,0.989,1247,0,1323,971,36
999532,449,444,0.989,661,432,1548,1120,38
999532,495,490,0.99,682,864,1617,1182,51
999532,310,308,0.994,1282,0,1189,809,20
999532,641,633,0.987,2987,432,2007,1557,69
999532,794,784,0.987,3391,1728,3529,2955,121
999532,325,284,0.874,1065,432,763,902,150
999532,657,648,0.987,3065,1728,2423,1792,68
999532,370,368,0.995,2004,0,1497,1044,38
999532,478,472,0.988,54,1728,1764,1277,51
999532,508,506,0.996,1164,432,1840,1336,42
999532,450,446,0.992,1278,0,1589,1124,43
999532,344,341,0.992,1481,864,1335,998,32
999532,611,608,0.995,5031,0,2906,2127,80
999532,411,384,0.934,964,432,1336,971,34
225490,400,382,0.956,300,96,1142,811,48
225490,387,373,0.965,95,264,1268,787,22
225490,449,421,0.938,0,888,1276,911,76
225490,490,469,0.957,451,288,1448,1017,66
225490,310,306,0.986,363,276,1136,642,24
225490,639,618,0.967,103,612,1732,1297,93
225490,795,779,0.979,128,2328,3731,1789,47
225490,325,321,0.987,84,888,1565,784,21
225490,656,624,0.951,123,2328,2444,1511,85
225490,369,348,0.944,324,192,1044,741,52
225490,477,474,0.994,259,324,1842,1084,15
225490,508,478,0.94,480,144,1357,1022,102
225490,449,438,0.975,331,120,1131,900,55
225490,343,338,0.986,0,888,1342,736,27
225490,608,593,0.975,0,984,2122,1287,36
225490,411,401,0.975,382,240,1447,848,28
226373,396,368,0.929,336,120,961,798,79
226373,387,377,0.974,0,264,1212,789,23
226373,435,415,0.954,0,912,1174,880,91
226373,489,467,0.955,343,348,1373,1007,81
226373,305,301,0.987,314,360,1104,632,31
226373,634,579,0.914,201,816,1520,1284,153
226373,775,751,0.969,0,1428,3035,1606,38
226373,316,297,0.939,72,408,875,645,56
226373,643,562,0.874,156,1356,1945,1362,193
226373,366,337,0.922,384,396,896,738,87
226373,471,452,0.959,268,396,1305,961,72
226373,502,473,0.943,420,132,1232,1008,107
226373,447,421,0.942,378,108,1105,899,92
226373,342,333,0.975,22,684,1197,711,35
226373,604,578,0.958,0,816,1889,1265,76
226373,410,384,0.936,335,420,1192,836,61
313666,400,376,0.94,312,108,1005,807,72
313666,387,378,0.976,72,240,1345,792,14
313666,449,432,0.962,12,624,1266,905,49
313666,489,459,0.938,380,396,1357,1018,96
313666,310,307,0.99,408,204,1089,638,25
313666,638,617,0.967,130,468,1754,1292,90
313666,794,784,0.987,111,1644,3690,1727,30
313666,325,320,0.984,322,300,1369,705,16
313666,656,602,0.918,351,1308,2097,1488,135
313666,369,365,0.989,324,72,1171,743,28
313666,477,477,0.999,228,228,1794,1029,14
313666,508,485,0.954,420,144,1374,1021,79
313666,449,440,0.981,250,84,1225,900,47
313666,343,338,0.984,3,648,1416,714,19
313666,608,600,0.986,0,444,2333,1376,25
313666,411,398,0.969,243,252,1446,844,25
313667,399,384,0.962,216,84,1139,806,37
313667,386,373,0.966,224,312,1151,788,53
313667,449,422,0.939,12,732,1228,919,69
313667,489,468,0.957,449,300,1379,1019,86
313667,309,300,0.97,298,252,1087,643,35
313667,638,620,0.972,129,516,1759,1296,79
313667,794,774,0.974,6,1788,3379,1775,80
313667,325,302,0.93,96,564,1091,696,59
313667,654,620,0.949,168,1200,2333,1453,98
313667,370,355,0.96,312,168,1027,747,49
313667,477,473,0.992,200,240,1600,984,22
313667,508,488,0.961,336,120,1506,1020,75
313667,449,440,0.98,274,60,1206,901,47
313667,343,339,0.989,49,780,1574,744,19
313667,606,591,0.975,0,564,2128,1353,40
313667,411,399,0.97,221,192,1480,839,25
246784,400,399,0.996,514,0,1019,800,16
246784,386,385,0.999,91,0,928,771,18
246784,446,443,0.994,233,0,1154,892,46
246784,490,487,0.994,230,0,1136,973,33
246784,310,309,0.998,156,0,773,618,12
246784,638,627,0.983,71,48,1645,1279,84
246784,786,779,0.991,884,0,2022,1537,52
246784,324,318,0.981,17,48,821,653,28
246784,654,622,0.951,34,156,2008,1307,92
246784,369,367,0.996,294,0,1076,737,14
246784,474,470,0.991,201,0,1168,949,36
246784,507,498,0.983,0,48,1255,1015,53
246784,449,448,0.997,249,0,1154,899,42
246784,342,339,0.992,254,0,881,683,20
246784,608,587,0.965,71,132,1318,1216,127
246784,411,407,0.99,97,0,1109,825,26
265245,400,396,0.991,1574,0,1460,1217,60
265245,388,386,0.994,339,264,1371,1179,65
265245,447,444,0.993,218,360,1783,1347,59
265245,489,486,0.993,248,300,1522,1483,77
265245,310,309,0.996,218,156,1084,933,42
265245,641,634,0.989,407,324,2217,1932,96
265245,768,753,0.98,462,1128,2679,2350,136
265245,324,317,0.979,986,0,1051,996,80
265245,654,640,0.978,1269,360,3058,2091,125
265245,369,361,0.979,0,396,1128,1109,80
265245,474,470,0.992,506,300,1637,1445,75
265245,508,503,0.99,295,108,1708,1531,67
265245,449,444,0.989,397,168,1556,1354,53
265245,340,334,0.982,1018,0,1241,1035,42
265245,608,597,0.982,1825,132,2187,1981,150
265245,411,402,0.978,573,336,1387,1250,84
697513,400,395,0.989,674,0,837,802,72
697513,388,385,0.991,169,12,844,782,62
697513,448,431,0.963,11,180,1019,907,81
697513,491,487,0.992,116,72,1149,994,39
697513,310,302,0.973,6,72,785,622,37
697513,642,634,0.987,318,0,1372,1299,96
697513,754,734,0.974,650,0,1758,1529,108
697513,324,315,0.973,772,0,758,662,64
697513,654,644,0.985,54,192,1904,1440,68
697513,369,367,0.994,555,0,861,738,43
697513,476,468,0.982,99,72,1058,961,71
697513,509,493,0.969,43,60,1030,1018,108
697513,449,445,0.992,204,0,989,901,69
697513,343,330,0.962,0,180,860,695,73
697513,609,591,0.971,138,228,1496,1391,131
697513,411,406,0.989,408,0,952,828,54
954798,360,349,0.97,0,108,885,726,40
954798,354,353,0.998,60,0,901,718,22
954798,405,399,0.986,406,0,1033,810,30
954798,474,469,0.989,77,0,1216,969,27
954798,299,296,0.99,185,0,802,604,24
954798,610,606,0.993,340,0,1497,1226,39
954798,779,761,0.977,44,240,1982,1576,63
954798,306,303,0.989,246,0,746,625,26
954798,618,613,0.993,251,48,1642,1285,48
954798,348,345,0.991,237,0,958,696,18
954798,447,443,0.992,95,72,1080,902,43
954798,453,450,0.993,223,0,1136,908,30
954798,406,400,0.986,107,12,1003,815,29
954798,339,333,0.982,616,0,769,683,34
954798,560,553,0.987,899,0,1319,1170,60
954798,365,363,0.995,717,0,851,738,26
6205,400,397,0.994,8425,0,2073,1177,59
6205,392,387,0.986,734,3360,1811,1147,71
6205,785,770,0.981,2363,8640,3947,2455,102
6205,324,320,0.988,463,4800,1400,942,58
6205,509,503,0.988,1237,4800,2286,1493,81
6205,449,444,0.99,1427,4320,2007,1294,77
6205,610,602,0.987,3355,8160,2714,1698,105
277790,398,388,0.976,1537,300,2019,807,29
277790,383,375,0.978,171,1500,2203,781,24
277790,790,754,0.954,685,5400,3347,1735,128
277790,316,305,0.964,1031,2100,1625,678,33
277790,508,498,0.981,1063,1200,2675,1033,34
277790,447,435,0.973,1210,900,2615,904,33
277790,588,568,0.966,1729,4800,3061,1307,72
699162,399,390,0.979,487,1728,985,828,66
699162,391,383,0.979,104,2304,1017,825,55
699162,449,437,0.974,937,960,1110,907,73
699162,495,484,0.978,2474,576,1272,1046,69
699162,310,302,0.975,448,1728,755,629,51
699162,640,629,0.982,1932,288,1625,1309,83
699162,791,761,0.962,2216,2208,1983,1695,169
699162,322,309,0.959,769,3072,877,713,62
699162,653,611,0.935,2233,5664,1593,1381,143
699162,368,364,0.988,623,1344,953,746,44
699162,474,448,0.945,1136,2400,1006,973,110
699162,509,495,0.973,525,2496,1142,1033,92
699162,450,436,0.969,718,2400,1104,923,75
699162,338,318,0.941,34,2784,804,752,81
699162,605,588,0.972,1365,4320,1699,1292,110
699162,411,395,0.96,989,3168,1017,881,87
891465,400,395,0.988,1725,6480,1831,1489,107
891465,392,384,0.978,332,7920,1678,1280,96
891465,794,762,0.96,1301,28800,3474,2812,248
891465,325,321,0.989,1239,11232,1823,1504,92
891465,509,503,0.987,3038,10080,2570,2088,129
891465,450,444,0.986,2392,8064,2135,1721,110
891465,612,602,0.984,2995,21024,3324,2877,211
896071,400,397,0.993,1140,0,1045,806,34
896071,392,385,0.983,113,480,994,794,37
896071,445,440,0.989,64,912,1166,890,38
896071,494,485,0.981,617,768,1196,1010,77
896071,309,295,0.955,101,864,729,622,61
896071,640,627,0.98,1760,0,1495,1289,97
896071,771,714,0.926,0,1968,1604,1575,256
896071,325,318,0.979,437,528,912,661,46
896071,654,640,0.979,362,3312,1888,1327,76
896071,367,297,0.809,657,96,645,736,147
896071,472,463,0.98,183,1920,1287,953,50
896071,505,495,0.981,101,1344,1232,1013,54
896071,449,441,0.982,196,1296,1036,900,55
896071,343,333,0.972,1,1584,768,718,68
896071,606,591,0.975,319,1776,1652,1224,87
896071,410,399,0.974,485,864,1091,832,55
896831,400,396,0.99,690,1536,1258,809,38
896831,392,387,0.988,443,1536,1175,800,52
896831,449,447,0.996,505,1056,1446,904,25
896831,495,489,0.988,1459,1152,1782,1014,39
896831,310,305,0.984,558,2016,902,626,41
896831,642,637,0.992,1481,384,2070,1297,48
896831,754,732,0.971,1663,5760,2587,1548,94
896831,325,316,0.973,281,2208,827,668,61
896831,657,643,0.979,566,3648,1971,1335,111
896831,370,367,0.993,770,1152,1065,746,38
896831,478,470,0.982,1634,1056,1635,974,41
896831,509,507,0.995,795,2880,1715,1031,44
896831,450,446,0.99,641,2112,1433,905,47
896831,344,334,0.971,36,4704,1260,716,27
896831,611,604,0.989,2543,3840,2421,1241,50
896831,411,401,0.975,598,1248,1343,837,47
970479,400,394,0.986,278,624,780,806,30
970479,386,384,0.994,375,1452,774,792,30
970479,449,445,0.99,379,924,873,900,26
970479,494,488,0.989,451,948,985,1008,38
970479,310,310,0.999,809,432,624,626,26
970479,642,637,0.993,1109,0,1271,1294,33
970479,780,771,0.988,1207,2268,1594,1624,75
970479,323,318,0.985,349,1596,650,658,31
970479,653,645,0.988,1050,984,1334,1345,53
970479,369,367,0.993,704,300,716,740,29
970479,478,471,0.986,588,708,935,964,33
970479,508,501,0.987,581,288,977,1018,36
970479,448,443,0.99,482,216,866,902,29
970479,341,339,0.995,527,1164,694,688,16
970479,609,603,0.99,1322,1068,1232,1234,34
970479,410,408,0.995,743,0,809,832,15
955517,332,317,0.954,768,0,625,672,83
955517,363,348,0.96,270,240,663,740,97
955517,357,344,0.964,606,120,704,720,83
955517,458,443,0.967,843,0,894,938,107
955517,283,273,0.966,336,240,579,570,62
955517,535,519,0.97,857,288,1079,1081,131
955517,730,690,0.946,683,1032,1434,1473,170
955517,265,246,0.928,516,72,477,543,97
955517,508,478,0.942,396,1488,1088,1043,121
955517,342,329,0.963,569,0,617,686,87
955517,387,366,0.946,358,432,731,789,109
955517,422,404,0.956,0,576,760,846,122
955517,341,326,0.955,234,312,612,684,92
955517,321,276,0.861,171,456,666,644,58
955517,487,459,0.943,388,336,975,992,133
955517,316,302,0.957,1677,0,603,647,73
919082,400,398,0.996,309,0,879,809,28
919082,390,387,0.992,558,0,869,800,46
919082,449,447,0.996,111,192,1067,921,23
919082,494,493,0.998,352,0,1159,1007,29
919082,310,309,0.997,161,192,758,672,33
919082,641,640,0.998,233,0,1478,1314,32
919082,783,775,0.99,398,396,1951,1772,97
919082,325,320,0.985,67,396,736,718,59
919082,656,653,0.995,358,324,1709,1546,67
919082,370,368,0.995,223,180,818,761,31
919082,478,476,0.995,143,252,1071,960,36
919082,508,507,0.999,255,264,1155,1021,31
919082,449,448,0.998,12,168,991,902,26
919082,343,342,0.996,24,144,873,781,20
919082,609,606,0.995,0,444,1550,1369,31
919082,411,409,0.995,162,204,930,831,22
926425,396,395,0.997,0,36,1039,800,23
926425,372,370,0.995,33,0,971,752,27
926425,442,441,0.997,17,24,1086,884,37
926425,479,478,0.997,29,60,1282,980,46
926425,302,302,1,34,24,887,608,16
926425,620,619,0.998,38,36,1650,1250,33
926425,745,725,0.973,84,180,1887,1504,113
926425,320,316,0.988,12,48,896,648,33
926425,629,615,0.978,21,108,1777,1272,75
926425,360,355,0.987,18,24,906,722,40
926425,473,473,1,24,24,1221,953,28
926425,504,498,0.989,32,60,1262,1010,38
926425,447,444,0.994,19,24,1131,897,31
926425,331,322,0.974,24,72,871,664,48
926425,594,587,0.989,37,60,1670,1198,44
926425,404,400,0.991,46,36,1136,820,36
926426,397,383,0.964,84,120,821,800,76
926426,371,352,0.948,120,180,709,752,103
926426,442,418,0.946,87,156,936,884,95
926426,476,459,0.965,49,192,1100,980,107
926426,302,280,0.926,144,84,688,608,79
926426,617,576,0.934,70,264,1223,1250,187
926426,745,669,0.898,360,768,1473,1504,203
926426,320,289,0.902,0,192,568,649,110
926426,630,522,0.828,79,564,1130,1272,272
926426,360,359,0.996,103,0,845,722,28
926426,473,463,0.978,110,48,1001,953,75
926426,504,487,0.966,111,156,1024,1010,122
926426,447,442,0.989,67,24,1042,897,47
926426,331,320,0.968,120,120,689,664,74
926426,594,562,0.947,62,348,1103,1198,180
926426,404,388,0.96,107,120,893,820,52
943901,399,391,0.979,0,108,1152,802,44
943901,385,383,0.994,62,0,1361,776,19
943901,446,443,0.993,50,48,1592,892,23
943901,490,486,0.992,30,108,1876,993,42
943901,310,304,0.982,31,60,1249,622,24
943901,639,635,0.994,74,0,2322,1287,34
943901,752,728,0.968,156,240,2615,1513,68
943901,323,303,0.937,1,108,1256,654,48
943901,652,629,0.965,85,84,2760,1313,59
943901,369,365,0.99,87,0,1224,739,18
943901,475,471,0.991,95,0,1714,955,25
943901,506,502,0.992,48,24,1599,1013,29
943901,450,447,0.994,49,0,1457,905,23
943901,340,337,0.99,140,108,1454,681,8
943901,603,601,0.996,99,240,3029,1212,16
943901,407,406,0.997,97,0,1771,823,16
